V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52
-1.067713272,5.262312109,-8.438567066,7.3164873,0.008253573,-2.12593632,-3.307035735,1.869837523,-4.522583624,-5.172811823,5.591126194,-5.640417458,0.784510039,-12.04380562,0.353814875,-1.920558168,-1.879928279,0.679751299,0.797641375,0.821404549,0.547789787,-0.491959822,0.055914134,-1.145368535,0.068951346,0.535054735,0.539263072,0.124255056,0.77
-22.56169926,13.20890428,-24.64381878,6.232531823,-16.90561136,-4.49743872,-16.81018419,14.95510677,-3.871296823,-8.581265516,5.25698761,-7.393614992,0.538800829,-7.577552018,-0.030725532,-6.454783237,-12.84565652,-4.865917737,1.06244185,1.621444225,1.765986636,-1.635516647,-0.998316503,0.138972227,1.55935014,-0.222124517,1.50442466,0.445919826,99.99
-0.242331354,1.137701898,0.722679067,-0.27211848,0.770781682,-0.173351463,0.71531106,-0.016729981,-0.388510638,-0.525410384,-1.361740008,-0.223666226,0.958414479,-0.631772185,0.930858505,0.762344707,-0.534192885,0.244420278,0.432796785,0.19508425,-0.349493798,-0.898293142,-0.19770671,-1.051650134,0.045908523,0.15673424,0.248077492,0.085343834,1.79
1.275376564,0.25910608,0.009454905,0.7237477,0.245153228,0.091731562,-0.021620158,0.034607446,-0.121559977,0.16889621,0.285417141,0.516775627,0.14147463,0.46084096,0.407398495,0.710429757,-1.149182545,0.710775581,0.357268414,-0.095668335,-0.080172892,-0.230168074,-0.174894813,-0.857177052,0.667489128,-0.383223988,0.017356165,0.003209642,2.5
-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38
1.159373145,2.844794699,-4.050679508,4.777700881,2.948980041,-2.01036111,1.744085818,-0.410286522,-2.450197747,-2.042167863,1.84409317,-2.425932815,-1.584275134,-7.208311579,0.459828383,2.375296198,6.443509864,2.591846063,-2.889770358,-0.059264386,-0.176541019,-0.433469859,-0.529323202,-0.597019605,1.335954053,0.547092071,0.009978944,0.16076915,1
-0.613695895,3.698772414,-5.534941162,5.620486385,1.64926285,-2.335144981,-0.907188473,0.706362095,-3.747646125,-4.230983836,4.436319074,-4.503801216,-0.954361346,-9.861372108,-0.505329037,0.269281953,0.591319064,1.79599192,-1.08520791,0.354772933,0.319260754,-0.471378905,-0.075890411,-0.667909265,-0.642848416,0.070600107,0.488409528,0.292344974,0
0.340390791,2.015233463,-2.777329561,3.812024131,-0.461729072,-1.152021971,-2.001958668,0.548681057,-2.344041663,-3.076698585,3.55473755,-3.9696893,-0.932183689,-5.876067321,-0.06673945,-1.495280775,-4.424757174,-0.619323237,-0.231198386,0.326772803,0.299768816,-0.583282924,-0.18769605,-0.329255753,0.732328138,0.058079714,0.553143343,0.318832446,1.75
-0.769171692,1.342212256,-2.171454137,-0.1515133,-0.648374467,-0.973504253,-1.706657654,0.313744517,-1.982301847,-3.158127006,1.341571722,-3.29947237,1.247647374,-6.393372843,-0.053204802,-3.258046341,-3.348896098,0.217330714,-0.917407955,-0.102294252,-0.036122295,-0.753591203,-0.047113397,0.358492768,-0.287406816,0.476505957,0.250530561,0.250987223,40
1.815795457,-0.211458372,-0.555492659,1.403109429,-0.284060873,-0.493531617,-0.036848459,-0.199445068,0.589037116,0.117757542,-0.765498678,1.023246787,1.327457698,-0.159486068,0.197414889,0.054879794,-0.623375756,-0.249157914,-0.577209398,-0.025967515,0.107399778,0.379783258,0.096289433,-0.073724376,-0.048374605,-0.67843455,0.039006142,-0.019703334,85.1
-0.712885553,-0.610616165,1.135371707,-2.468661594,0.002849806,0.203264838,0.447287671,-0.097357463,-0.539779374,0.022409446,-1.573508618,-1.286342779,0.375964183,-0.901451451,0.016298434,1.724119091,-0.699998099,-0.562955926,-0.106082283,0.653418642,0.400618308,1.02947391,-0.050702751,0.045619648,0.269283539,-0.146046042,0.125347483,-0.023695054,150.15
-25.26635502,14.32325381,-26.82367291,6.349247807,-18.66425061,-4.647403049,-17.97121202,16.63310306,-3.768350971,-8.303239351,4.783257367,-6.699252074,0.846767865,-6.576276436,-0.06233038,-5.961659873,-12.21848172,-4.791841983,0.894853522,1.658288844,1.78070097,-1.861318147,-1.188167293,0.156667051,1.768191982,-0.219916008,1.411854777,0.414656384,99.99
2.135538176,-1.170165203,-1.642004375,-1.197889345,-0.208307232,0.173648981,-0.766948159,0.075544468,-0.162847105,0.966096287,-0.33341388,-1.039019816,-1.336378914,0.215797868,-0.491233463,1.455001445,-0.295541506,-0.373589903,1.310374982,0.037944474,0.236407262,0.492138035,-0.030785743,-0.354593041,0.069030551,-0.0858856,-0.049273397,-0.066520294,65.99
-0.430330206,0.985632694,0.645789437,0.317131047,0.616332206,-1.347462457,1.078233569,-0.161518268,-0.492855875,-1.039637697,-0.395607723,-0.66468393,-0.985700497,-0.660967627,0.344105203,0.530852434,0.278141865,0.355529917,-1.081223261,-0.115281935,-0.016378018,-0.207609058,-0.164119226,0.255280162,0.454797818,-0.505032216,-0.039455969,-0.006357582,30.14
-0.885254089,1.790649232,-0.945148961,3.853432747,-1.543510075,0.188582114,-2.988382756,1.344058551,-2.294534709,-1.88617599,1.904283593,-4.002414031,-0.936955588,-2.801915423,0.798328053,-2.348739926,-6.426734307,-0.827308425,1.732381758,0.370040521,0.746159905,0.550802012,-0.034882342,-0.567608404,-0.528317953,0.258782457,0.506892695,0.176735549,7.57
-0.361427839,1.133471917,-2.97136044,-0.283072526,0.371451593,-0.574679962,4.031513441,-0.934397841,-0.768254682,-2.248115174,-0.482409384,-0.690550364,0.181274905,-2.372551798,-0.006868046,0.146399069,1.759314194,1.083039514,-0.391047742,-0.025861622,0.110814637,0.563860613,-0.408436059,-0.880078913,1.408392323,-0.137402363,-0.001249817,-0.182750897,480.72
-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529
-0.443793957,1.27139529,1.206177863,0.790371244,0.418935335,-0.848375715,0.917690595,-0.235511405,-0.285692136,-0.867899742,0.61497712,-0.657947691,-0.948412032,-1.635144524,1.263203163,0.068532887,1.325794102,0.376383481,-1.096196454,-0.067205036,0.119278777,0.51347945,-0.264243409,0.443311288,0.029516392,-0.335141049,-0.188814985,-0.123391459,5.09
-1.244621391,-0.076078955,-1.178757219,0.266464851,4.20899123,3.0388235,0.135835481,0.996676951,-0.883871346,-0.603615185,0.226208906,-0.325824152,-0.393389238,-0.597754383,0.857746561,-0.45492605,0.922091403,0.177904728,0.49657231,0.689646656,-0.119921875,-0.718561177,0.015753394,0.553808238,1.078660783,-0.38853277,0.178700477,0.052147492,81.85
-1.298359003,1.079671157,-0.180677931,1.287839084,1.858273479,-2.223695002,0.525166986,-0.096874311,-0.168893374,-2.544410419,0.706999574,-0.835695915,-1.022117317,-4.993991789,-0.455706843,1.315365139,3.639199548,1.623426095,-1.539338832,-0.187571994,-0.332983054,-0.851270428,-0.370799799,0.298241687,0.442929877,-0.522832451,0.000104857,0.135698346,1
-2.034303248,1.849259369,1.00385749,-0.276189235,-0.22484768,-0.717775287,0.679421168,0.03983528,0.631040792,1.482546928,0.394827913,0.600925015,0.738502848,-0.406043745,1.110433903,-0.31929673,-0.10972938,-1.105016375,-0.623409694,0.704713584,-0.414994047,-0.462164415,0.24402511,0.382700772,0.072936277,0.11747214,0.969561576,0.521315572,17.99
1.08043337,0.962830681,-0.278065478,2.743318063,0.412364076,-0.320778353,0.041289549,0.1761703,-0.966951551,-0.194120467,2.140056816,-0.276308753,-1.191305738,-1.880275403,0.398271956,1.367433022,1.5226617,1.026317483,-1.577070478,-0.172658645,-0.008996174,-0.057036144,-0.053691509,-0.026373277,0.400299731,0.072827771,0.027042934,0.063237573,0
-3.613850455,-0.922135693,-4.749887364,3.373001328,-0.545207025,-1.171301063,-4.172314571,1.517015943,-1.775832681,-3.754053923,2.731575782,-3.489374647,1.547380089,-4.571267731,-0.517958569,-4.239086531,-9.25063451,-2.434827803,1.987386277,-0.320540973,0.786787019,0.893064859,1.034906567,0.09767108,-1.345551125,-0.788328913,1.055441975,0.099971403,144.8
1.193916069,-0.571085007,0.742522414,-0.014587682,-0.624560898,0.83216166,-0.833350425,0.272896999,1.169425399,-0.371671945,-0.245676823,1.37594135,0.870456831,-0.819319365,-1.550903562,0.125852996,-0.397245549,0.272377065,1.226022198,0.062908129,-0.049502428,0.207265101,-0.265271877,-0.67929377,0.511811528,1.246604437,-0.028671104,-0.006112008,31.91
-14.72462701,7.875156793,-21.87231736,11.90616991,-8.348733692,-2.26284642,-15.83344278,0.077873674,-6.356833491,-13.26165171,10.06378975,-14.3947668,0.654888723,-14.24831583,-0.305360761,-8.161632445,-12.28096486,-4.818586393,0.719787682,0.996468756,-2.362344928,1.099557296,1.037199423,-1.036359342,-0.254776514,0.642343201,2.161129224,-1.40128202,1
1.213922034,0.149575352,-0.542203818,0.069238856,0.768867105,0.350379287,0.3395529,-0.021846673,-0.520209506,0.021684289,0.675154507,1.165014727,1.21268386,0.426822214,0.301809906,0.28345689,-0.774233384,-0.511352338,0.531828043,0.070864352,-0.356854755,-1.100657488,-0.0531899,-1.323828984,0.384386703,0.22727739,-0.05399298,-0.008507344,47.9
1.378558997,1.289380937,-5.004246784,1.411849842,0.442580636,-1.326535934,-1.413169956,0.248525468,-1.127395934,-3.232153175,2.858465816,-3.096914898,-0.792532436,-5.210140846,-0.613803264,-2.155296885,-3.267115681,-0.688505463,0.737657217,0.226137946,0.370611857,0.028234445,-0.145640429,-0.081049407,0.521874502,0.739467256,0.389151844,0.186636548,0.76
-10.28178404,6.302384784,-13.27171803,8.925115476,-9.975578311,-2.832513464,-12.70325266,6.706845839,-7.078423958,-12.80568319,6.786058302,-13.06423989,1.179524511,-13.69487304,0.951479176,-10.95428573,-20.58359279,-7.517262132,2.872353636,-0.247647528,2.479413508,0.366932842,0.042804648,0.478278892,0.157770818,0.329900959,0.163504341,-0.485552213,118.3
2.249072635,-0.627125438,-1.542601275,-1.036291175,-0.183709134,-0.881970651,-0.299520556,-0.379590186,-0.672493631,0.845373031,-0.666173072,-0.232268791,1.192417259,-0.183715715,0.282298144,0.924091553,-0.0035742,-1.315265804,0.505893658,0.0649361,0.424881552,1.25529056,-0.015023407,0.662327412,0.281631039,0.041901976,-0.03833404,-0.058420564,15
-1.112188897,1.542327975,-2.705469169,-2.404220055,3.245765374,2.789261676,1.234091247,0.608763393,0.329502166,0.952124175,-0.016635774,-0.116318296,-0.461867376,0.538129561,0.333868259,-0.845672571,-0.565862126,-0.584194096,-0.376461554,0.495949459,0.042579626,0.754635336,-0.191733518,0.742943449,-0.093423849,0.074990344,0.414533156,-0.011504304,38.52
2.031303551,-0.111260046,-1.168813674,0.46762324,-0.108329973,-1.093278948,0.151699479,-0.324093857,0.821319308,-0.080448993,-0.807325012,0.494001901,0.082970899,0.272958574,0.224686928,-0.47678796,-0.263876967,-0.313450339,-0.117938034,-0.240013719,0.169065213,0.728434301,0.022318869,0.02697615,0.233338464,-0.143045992,-0.006930915,-0.056317095,9.76
0.287952772,1.728734645,-1.652173046,3.813544188,-1.090927154,-0.984744666,-2.202317927,0.555087932,-2.033892048,-2.734155555,2.368433673,-3.656802651,-0.169534683,-4.74441333,0.765192829,-2.479513556,-4.931111968,-2.547402527,-0.902689803,0.26525021,0.26220151,-0.633527564,0.09289101,0.187612656,0.368708354,-0.132474029,0.576560757,0.309842705,0
-29.87636551,16.43452455,-30.55869682,6.505861787,-21.6656543,-4.940356329,-20.08139107,19.58777262,-3.591491047,-7.800598208,3.947839717,-5.487911486,1.369940349,-4.829552443,-0.134412095,-5.121162405,-11.11819045,-4.65995587,0.608930081,1.724778838,1.812953975,-2.232251588,-1.412803443,0.17873107,2.156041858,-0.209384624,1.255648901,0.364530453,99.99
-1.541678492,3.846799676,-7.604114173,3.121458585,-1.254924173,-2.084875078,-2.385026925,1.471139823,-2.53050725,-5.17565968,1.927185749,-6.011154692,-1.195601442,-6.745561316,-0.058091081,-4.325132247,-5.558067275,-1.58053122,0.971906322,0.114760088,1.096404666,1.064222165,0.065370332,0.257209438,-0.693653969,-0.335701712,0.57705152,0.398348368,122.68
-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,0.959031717,-12.37533374,-18.71676451,-6.522014573,3.51795494,0.483930108,2.50277241,0.48169129,0.480957978,0.360318639,-0.293354296,-0.199193158,-0.203917328,0.398927186,44.9
2.005796973,-0.776826815,-1.912237012,-0.558288478,0.535597622,0.684523288,-0.201920877,0.123165251,-0.924138484,0.948719737,0.910523005,0.77178805,-0.114258663,0.593617073,-0.468171778,-2.749673022,0.724798117,-0.301518987,-1.294441724,-0.691600516,-0.23553864,0.033131223,0.143325037,-1.393919329,-0.09963819,0.707795033,-0.030876144,-0.095871584,28
-1.548788099,1.80869795,-0.953509034,2.213085393,-2.015727792,-0.913456845,-2.356012983,1.197168967,-1.678374057,-3.538650232,3.102089927,-3.993373054,-1.937410623,-3.822894106,0.830970111,-2.475358854,-5.211875168,-0.413871678,0.933262165,0.390785964,0.855138263,0.774744821,0.059037152,0.343199808,-0.468937929,-0.278337987,0.625922215,0.395573378,76.94
0.919136507,4.199632669,-7.535606594,7.426940375,1.11821533,-2.886722351,-1.341035996,0.363933268,-2.203224431,-4.137840196,4.570112808,-7.629169589,1.733917464,-9.440374995,-0.02335335,-1.233958282,1.632008858,1.315734564,-0.287188855,0.535434663,0.316093599,0.055179227,0.21069215,-0.417917881,-0.911188276,0.466523925,0.62739327,0.157851283,1
-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1
-8.762083394,2.791030282,-7.682766857,6.991213965,-5.230695451,-0.357387951,-9.685621456,1.749334945,-4.495678865,-7.864506479,4.77414774,-8.245897882,-1.33349186,-7.974250523,-0.398798947,-7.244340474,-12.76009395,-4.824740223,2.836992995,-0.460389539,-0.090526788,0.348589628,0.05113239,-0.415429872,0.219665266,0.330020365,-0.028251755,-0.156270273,7.52
-5.192496426,3.164721173,-5.04767906,2.24659736,-4.011781405,-0.638908045,-2.873463269,1.576317573,-2.861985991,-2.120457595,1.863595737,-3.620251763,-1.480714422,-1.583343405,-1.230469222,-1.20229797,-6.167636538,-2.651539049,0.013587706,-1.850469964,1.167243794,-1.006617493,0.774561804,0.063396917,-0.390657771,1.884740675,-1.742557515,-0.082215935,247.86
1.250451499,-0.488525626,0.405174132,0.221932848,-0.541486025,0.451038058,-0.682040753,0.092126851,-1.058863938,0.969257167,0.092760613,0.51416825,1.169446588,-0.026760043,0.388342969,-0.534791026,-1.066742088,2.346461495,-0.67763587,-0.338285481,-0.232107154,-0.269652392,-0.193848773,-0.862500076,0.516801141,-0.251546908,0.058938555,0.025591121,58
-7.626924092,-6.976420008,-2.077911151,3.41675416,4.458758402,-5.080407799,-6.578947868,1.760341414,-0.599508728,-4.001742085,2.611761843,-2.210691055,0.145323221,-5.281678131,-1.446227315,-2.342178262,-4.442082059,-0.812202197,0.254771833,2.875260304,1.224794983,-0.656639147,-0.330810729,-0.078946015,0.270305925,0.43111911,0.821381427,-1.056087774,18.98
-1.715078632,-1.171645559,2.584740557,-0.999082278,0.393965791,0.567752457,0.011791172,0.431714261,0.572114745,-1.060572657,1.049936759,0.632359073,-1.095193873,-0.466589023,-1.102411606,-0.282494383,0.071032406,-0.840653763,-0.793729724,0.403885694,0.018165815,-0.150904536,0.289376786,-0.257225041,0.055474061,0.820234252,-0.248038903,-0.161307896,149.06
-1.333576069,-1.463912229,1.101932298,-1.202097228,1.131829282,0.495008328,-0.802171486,-0.003977595,0.509185995,0.588116002,1.021158511,-3.04851169,2.48032391,0.730071973,-0.304718301,1.294404551,0.302606303,0.369204422,1.803945409,0.609575225,0.227617301,0.996049376,-0.220785076,-0.459188488,0.028145495,0.088973873,0.057702925,0.139920763,117
-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1809.68
-0.027913701,0.9944029,1.194162744,2.479574334,1.278361709,2.203122018,0.104687059,0.708150149,-1.140824228,0.624652803,-1.081308164,-0.594335949,-0.219151052,-0.065214102,0.348387391,0.780794564,-0.517466378,-1.268533448,-2.850493218,-0.315161956,-0.032913915,-0.147296854,0.263747335,-0.673082583,-0.960546551,-0.359159091,0.091616156,0.020135291,6.19
-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36
-12.98094256,6.720507771,-13.45563594,8.698610093,-11.47955178,-2.681518651,-14.01929076,8.218190513,-7.930899968,-12.6959474,5.589361632,-11.96086603,1.538670762,-9.887214067,0.633979218,-11.35024385,-21.71018765,-8.859451925,3.62971365,-0.84330262,2.549628235,-0.532227764,-0.235096474,0.673209169,0.226597972,-0.006167858,-1.185695506,-0.747361321,59.68
-1.432183919,0.057921981,1.767612352,-1.166018712,0.018248076,1.916557805,-0.370871526,1.051233281,0.560147045,-0.913682253,1.662003816,1.640582615,0.088752592,-0.439276552,-0.624039729,-0.91723092,0.824121775,-2.07183762,-1.547747115,-0.116465392,-0.040737231,0.269131279,0.003196914,-0.947088229,-0.372483618,0.872191847,-0.111875769,-0.300657705,60
-0.799188553,1.205915205,1.528572072,0.263183576,-0.252342932,-0.110970272,0.136489205,0.584681168,-1.141863663,-0.485515392,1.619247461,0.93591681,0.105654483,0.764968773,0.716763407,-0.105653226,0.133652739,-0.249979828,0.589898445,-0.080004713,-0.040434864,-0.267894504,0.018472929,0.221477785,-0.370233425,0.175842353,-0.042922767,0.035192448,0.99
-0.079652537,3.222010462,-3.724201389,6.037345128,0.583394746,-0.69134618,-1.799884833,-2.627781284,-4.001337863,-2.271525784,1.513898179,-3.682943464,0.185830426,-4.692787638,0.247495675,-2.681881051,-2.286144679,-1.048844903,0.9948295,1.198537285,-0.664694295,1.138556446,-0.350753364,-0.287467301,0.808889023,0.823961705,0.668496566,0.595609829,1
-0.433222447,2.428379118,-3.996454397,4.871298541,-1.796307856,-0.58686759,-4.654542618,1.285229671,-2.743538816,-5.638941313,4.343743498,-6.65573447,-0.293108663,-9.505140826,-1.396149059,-4.850323159,-10.00625283,-2.789598112,0.982583859,0.74502933,0.713558822,-0.408953596,-0.320889532,-0.804230275,0.962851576,0.199558011,1.094533182,0.541147568,1
1.11308207,0.145103233,0.444266516,2.536570993,0.098878124,0.780571265,-0.194597249,0.242028234,0.038362521,0.497476863,-1.751526417,-0.663924021,-1.201284543,0.039423369,-0.447334301,0.107884512,-0.103756013,-0.541880429,-0.660350968,-0.197369324,-0.102845927,-0.192434917,-0.166157098,-0.785292572,0.611875452,0.16043876,0.010350495,0.011061678,34.84
-1.040036464,-0.358248277,1.111139128,-3.030546006,-0.76922462,-0.417032316,-0.398344166,0.446373115,-2.645955466,0.320768219,0.037903531,-0.514073035,0.202532857,-0.067257219,-1.47643098,0.025648601,0.097792545,0.622466114,-0.289362368,-0.331807789,-0.088577021,-0.179673507,-0.299275819,-0.367648669,0.682374804,-0.16213926,-0.112741349,-0.061496045,44.35
-2.356348172,1.746360464,-6.374623621,1.772205446,-3.439293796,1.457811065,-0.36257708,1.443790916,-1.927358861,-6.564659262,2.450752159,-5.694074283,-1.155469085,-7.132150639,-0.05962781,-4.596576583,-5.522088054,-3.529065598,-0.663370801,0.194809815,0.857941843,0.621203387,0.964816561,-0.619437276,-1.732612752,0.108361135,1.130828164,0.415702789,727.91
-1.101847007,-1.632441213,0.901066557,0.847752886,-1.249090729,0.654936785,1.448867826,0.023307913,-0.136742417,-0.150129183,1.172355083,-0.795988137,-2.136950966,0.578869439,1.412114723,0.013466807,-0.119204381,0.826814374,0.476859902,1.230277841,0.610653921,0.835795007,1.179955421,-0.029090886,-0.300895694,0.699174953,-0.336071709,-0.177586828,519.9
1.145924756,-0.118777868,0.941395245,0.210567507,-0.717075438,-0.16339446,-0.637828305,0.091219982,1.514024332,-0.385089761,2.681337047,-1.719292856,1.287491651,1.784208617,0.156647639,0.349094137,0.416382508,0.180259416,-0.546218747,-0.131198237,0.021963076,0.303187581,0.031540905,0.243855908,0.064784035,1.031541954,-0.078917372,-0.006379618,15.95
-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1
-4.673230766,4.195975762,-8.392422791,7.743215147,-1.138803489,-2.094899155,-3.839486567,0.543053448,-1.528448237,-2.325113441,4.35577002,-8.663030576,-1.153992528,-13.48170468,1.208453857,-4.287959839,-5.651765272,-1.235889255,1.080132893,-0.180278731,0.554184996,0.65607567,0.482417262,-0.624399457,-0.296288558,0.374802036,-2.678543769,0.412367567,1
-3.586963862,2.609127038,-5.568577208,3.631946953,-4.543589711,-0.157899075,-4.089127668,2.417305144,-3.239900975,-5.822449156,3.369186052,-5.691925786,0.287371391,-5.413786691,-0.555549925,-5.863661713,-11.14324102,-3.480939553,2.794333404,-0.178533964,1.024422834,0.428756482,0.182032121,-0.534597883,0.168933495,-0.149843614,0.685517241,-0.299728379,310.42
1.926313103,-0.230521284,-1.188290442,0.243160183,0.465565254,0.338628821,-0.088444494,0.13481343,0.578228541,-0.061035233,-0.130285264,0.537753259,-0.282945063,0.421991479,0.893186092,-1.020820037,0.608018307,-2.267850543,-0.989663335,-0.343733495,-0.207127864,-0.364083371,0.431502758,-1.041508548,-0.536040129,0.297010394,-0.019357967,-0.072223912,1.98
-4.861746657,-2.722660325,-4.65624809,2.502004702,-2.008346425,0.615421803,-3.485679585,1.878855544,-1.116267987,-5.112971088,2.945620866,-4.102127411,-0.477202973,-4.350434468,0.000716343,-5.03744941,-8.078010498,-3.457981187,0.59669643,0.285558786,1.138875933,1.03366434,-0.806198897,-1.511046419,-0.191731402,0.08099883,1.215151614,-0.923141609,592.9
-6.133986948,2.941499449,-5.593985568,3.258845223,-5.315512219,-0.637327763,-4.476488045,1.695993587,-1.606743151,-5.11725921,3.97722224,-8.066096093,-0.760887592,-8.660770959,2.22023799,-6.237596542,-11.04638166,-4.155879368,1.763610874,-0.815086316,0.868339851,0.793736498,0.217346587,-0.021985065,0.145881914,0.665087661,-1.684186049,0.310195463,294.9
-0.129777611,0.141547455,-0.89470187,-0.457662245,0.810607981,-0.504723385,1.373587546,-0.209476451,0.208493954,-1.613618339,-0.800150416,0.501435242,1.118014326,-1.816384147,-0.681282551,0.10594645,0.71659131,0.205284623,-0.051322097,0.399447041,-0.032643295,-0.246526436,0.484107765,0.359636577,-0.435972451,-0.248480312,0.021526925,0.109191897,187.11
0.979349659,-0.21451414,0.518699475,0.722163133,0.046273055,1.138733741,-0.344087788,0.456114346,0.472480983,-0.385789276,0.530025287,0.777723612,-0.502230046,0.142653601,0.894635988,-1.625079986,1.374427778,-2.71841346,-1.460089814,-0.243597608,-0.081467488,0.031044272,0.165516018,-0.599711749,0.076379892,0.375911433,0.043096687,0.004656753,29
-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14
-1.360292634,-0.45806897,-0.700403918,2.737229172,-1.005105974,2.891399364,5.802537353,-1.933197352,-1.017717143,1.987861863,0.504116141,-0.863430853,-0.184450076,-1.016915535,-1.559410198,1.154312686,-2.043857668,-0.151698807,-0.943513535,-1.493401375,-0.936989532,-0.053811586,0.580105894,0.216927302,0.15164293,-0.332114569,-0.469800302,-1.495005897,829.41
-1.752577493,2.162748295,0.561655538,0.657314905,-1.001635944,-1.225102422,-0.092495663,0.927001127,-1.120146069,-0.836771828,-0.272995978,1.257385265,1.290804852,0.907239397,0.401428992,0.115537435,0.18193129,-0.382908323,-0.316211969,-0.40241963,0.166292506,-0.028992773,0.141029819,0.908799016,-0.267532652,-0.706522183,-0.626691258,-0.041317295,11.69
-0.132926912,-0.531367161,-0.02897241,-3.641921949,1.70759116,3.206203765,-0.493298124,0.642267722,-2.20044952,1.274783278,-0.426920497,-1.403718027,0.298335598,-0.540281806,0.07879878,-0.009278044,-0.376672313,0.468826642,-0.481476793,-0.023926461,-0.244451085,-0.237257128,-0.103117664,0.963065706,-0.164187898,-0.424276001,0.227120005,-0.017857353,15
-2.52401157,2.098151867,-4.94607521,6.45658841,3.173921377,-3.058806055,-0.184709665,-0.390419987,-3.649811799,-4.077585409,4.389213503,-5.849558007,-0.750964375,-11.58389839,0.838750053,-1.461029247,0.635694233,0.390150149,-1.063027616,-0.162797482,0.027934968,0.220366441,0.976347942,-0.290539415,1.161001791,0.663953624,0.456022723,-0.405682085,1
-1.148916678,0.223822177,1.966158934,4.752264893,1.844618269,0.57888159,-0.405206777,0.257840602,-1.661816602,1.200437955,-2.120360449,-0.365046435,0.895835748,-0.384469449,-0.546263418,-0.607774273,0.382663854,0.211967316,1.874860542,0.581425692,0.161118329,0.446113205,-0.381781333,-0.651523544,0.702148434,0.749042454,0.069614849,0.099938746,0
2.287328497,-1.302338109,-0.700128682,-1.486802884,-1.36779402,-0.863957847,-1.077592167,-0.308255047,-1.2599506,1.526068546,-0.949140358,-0.194311189,1.626424901,-0.737058681,-0.24411082,-0.515104613,0.352662921,-0.146543807,-0.141502554,-0.353868187,-0.15216948,0.145085124,0.218851383,-0.098137827,-0.195462507,-0.175165803,0.027932963,-0.044673803,19.6
